Date,Code,DataSource,Currency,Price,Quantity,Action,Fee,Note
16-07-2018,CRSP,YAHOO,USD,78.91,37,buy,0,CRISPR Therapeutics
16-07-2018,CRSP,YAHOO,USD,22.85,34,sell,0,CRISPR Therapeutics
20-07-2018,Account Fee,MANUAL,USD,0,0,fee,30.86,Quarterly fee
20-07-2018,BNTX,YAHOO,USD,71.6,77,sell,0,BioNTech
23-07-2018,TDOC,YAHOO,USD,34.72,39,sell,0,Teladoc Health
27-07-2018,BNTX,YAHOO,USD,169.4,15,buy,1.0,BioNTech
30-07-2018,TDOC,YAHOO,USD,62.18,5,sell,0,Teladoc Health
06-08-2018,EDIT,YAHOO,USD,2.87,10,dividend,0,Editas Medicine dividend
13-08-2018,PTON,YAHOO,USD,2.64,20,dividend,0,Peloton dividend
15-08-2018,MRNA,YAHOO,USD,150.64,70,buy,4.95,Moderna
17-08-2018,TDOC,YAHOO,USD,38.42,62,buy,9.95,Teladoc Health
17-08-2018,Account Fee,MANUAL,USD,0,0,fee,43.49,Quarterly fee
20-08-2018,CRSP,YAHOO,USD,44.7,18,sell,0,CRISPR Therapeutics
22-08-2018,ZM,YAHOO,USD,97.52,37,sell,4.95,Zoom Video
30-08-2018,Account Fee,MANUAL,USD,0,0,fee,6.61,Quarterly fee
30-08-2018,CRSP,YAHOO,USD,136.08,64,buy,0,CRISPR Therapeutics
31-08-2018,CRSP,YAHOO,USD,27.13,73,sell,0,CRISPR Therapeutics
03-09-2018,MRNA,YAHOO,USD,213.05,14,buy,0,Moderna
05-09-2018,EDIT,YAHOO,USD,22.5,60,sell,1.0,Editas Medicine
05-09-2018,EDIT,YAHOO,USD,0.51,14,dividend,0,Editas Medicine dividend
07-09-2018,TDOC,YAHOO,USD,143.12,43,buy,4.95,Teladoc Health
10-09-2018,EDIT,YAHOO,USD,3.88,51,sell,0,Editas Medicine
10-09-2018,PTON,YAHOO,USD,28.87,48,sell,9.95,Peloton
26-09-2018,BNTX,YAHOO,USD,362.53,18,buy,0,BioNTech
01-10-2018,ZM,YAHOO,USD,178.66,66,buy,1.0,Zoom Video
01-10-2018,ZM,YAHOO,USD,253.4,13,buy,9.95,Zoom Video
01-10-2018,TDOC,YAHOO,USD,2.4,24,dividend,0,Teladoc Health dividend
04-10-2018,BYND,YAHOO,USD,42.54,41,buy,1.0,Beyond Meat
08-10-2018,CRSP,YAHOO,USD,69.99,78,sell,4.95,CRISPR Therapeutics
10-10-2018,ZM,YAHOO,USD,401.59,49,buy,0,Zoom Video
12-10-2018,BYND,YAHOO,USD,124.21,48,buy,0,Beyond Meat
17-10-2018,CRSP,YAHOO,USD,0.5,49,dividend,0,CRISPR Therapeutics dividend
17-10-2018,Account Fee,MANUAL,USD,0,0,fee,6.21,Quarterly fee
17-10-2018,MRNA,YAHOO,USD,62.86,35,sell,9.95,Moderna
18-10-2018,EDIT,YAHOO,USD,4.72,54,sell,0,Editas Medicine
18-10-2018,BYND,YAHOO,USD,141.11,79,buy,1.0,Beyond Meat
22-10-2018,CRSP,YAHOO,USD,117.73,46,buy,0,CRISPR Therapeutics
24-10-2018,PTON,YAHOO,USD,40.14,49,sell,9.95,Peloton
29-10-2018,PTON,YAHOO,USD,3.28,16,dividend,0,Peloton dividend
29-10-2018,MRNA,YAHOO,USD,0.27,39,dividend,0,Moderna dividend
30-10-2018,PTON,YAHOO,USD,0.91,29,dividend,0,Peloton dividend
05-11-2018,CRSP,YAHOO,USD,137.77,62,buy,0,CRISPR Therapeutics
07-11-2018,MRNA,YAHOO,USD,61.06,20,sell,0,Moderna
08-11-2018,MRNA,YAHOO,USD,131.0,35,sell,0,Moderna
12-11-2018,EDIT,YAHOO,USD,25.55,41,buy,4.95,Editas Medicine
21-11-2018,CRSP,YAHOO,USD,77.53,72,buy,9.95,CRISPR Therapeutics
26-11-2018,ZM,YAHOO,USD,337.9,4,buy,4.95,Zoom Video
28-11-2018,EDIT,YAHOO,USD,6.18,20,sell,9.95,Editas Medicine
29-11-2018,BYND,YAHOO,USD,29.06,26,buy,1.0,Beyond Meat
03-12-2018,ZM,YAHOO,USD,84.84,31,sell,9.95,Zoom Video
10-12-2018,ZM,YAHOO,USD,2.96,28,dividend,0,Zoom Video dividend
14-12-2018,MRNA,YAHOO,USD,2.27,14,dividend,0,Moderna dividend
14-12-2018,Account Fee,MANUAL,USD,0,0,fee,48.35,Quarterly fee
14-12-2018,TDOC,YAHOO,USD,146.91,40,buy,0,Teladoc Health
17-12-2018,BNTX,YAHOO,USD,1.73,4,dividend,0,BioNTech dividend
20-12-2018,PTON,YAHOO,USD,55.28,40,buy,0,Peloton
26-12-2018,MRNA,YAHOO,USD,1.59,44,dividend,0,Moderna dividend
26-12-2018,EDIT,YAHOO,USD,4.99,23,sell,4.95,Editas Medicine
31-12-2018,BNTX,YAHOO,USD,127.98,32,sell,1.0,BioNTech
02-01-2019,TDOC,YAHOO,USD,120.72,22,sell,4.95,Teladoc Health
08-01-2019,TDOC,YAHOO,USD,277.73,19,buy,1.0,Teladoc Health
11-01-2019,EDIT,YAHOO,USD,54.41,80,buy,0,Editas Medicine
23-01-2019,EDIT,YAHOO,USD,13.8,39,sell,9.95,Editas Medicine
24-01-2019,EDIT,YAHOO,USD,25.95,24,sell,0,Editas Medicine
25-01-2019,EDIT,YAHOO,USD,18.75,32,buy,0,Editas Medicine
28-01-2019,PTON,YAHOO,USD,144.15,76,buy,4.95,Peloton
30-01-2019,TDOC,YAHOO,USD,253.81,11,buy,0,Teladoc Health
04-02-2019,BNTX,YAHOO,USD,336.08,47,buy,9.95,BioNTech
07-02-2019,BYND,YAHOO,USD,127.13,20,buy,4.95,Beyond Meat
11-02-2019,PTON,YAHOO,USD,4.02,47,sell,9.95,Peloton
13-02-2019,BNTX,YAHOO,USD,348.12,9,buy,4.95,BioNTech
18-02-2019,MRNA,YAHOO,USD,423.89,54,buy,0,Moderna
18-02-2019,EDIT,YAHOO,USD,2.72,21,dividend,0,Editas Medicine dividend
21-02-2019,Account Fee,MANUAL,USD,0,0,fee,40.55,Quarterly fee
22-02-2019,BYND,YAHOO,USD,0.94,14,dividend,0,Beyond Meat dividend
25-02-2019,BNTX,YAHOO,USD,2.76,50,dividend,0,BioNTech dividend
27-02-2019,TDOC,YAHOO,USD,48.13,35,sell,0,Teladoc Health
28-02-2019,MRNA,YAHOO,USD,1.61,40,dividend,0,Moderna dividend
04-03-2019,BYND,YAHOO,USD,45.47,67,sell,4.95,Beyond Meat
08-03-2019,MRNA,YAHOO,USD,279.47,14,buy,0,Moderna
18-03-2019,BYND,YAHOO,USD,15.55,54,sell,4.95,Beyond Meat
18-03-2019,TDOC,YAHOO,USD,172.31,16,buy,9.95,Teladoc Health
29-03-2019,TDOC,YAHOO,USD,1.62,37,dividend,0,Teladoc Health dividend
29-03-2019,Account Fee,MANUAL,USD,0,0,fee,49.56,Quarterly fee
01-04-2019,PTON,YAHOO,USD,1.75,3,dividend,0,Peloton dividend
01-04-2019,TDOC,YAHOO,USD,152.15,14,buy,0,Teladoc Health
16-04-2019,MRNA,YAHOO,USD,42.93,68,sell,0,Moderna
08-05-2019,BNTX,YAHOO,USD,2.36,24,dividend,0,BioNTech dividend
10-05-2019,CRSP,YAHOO,USD,26.82,17,sell,0,CRISPR Therapeutics
13-05-2019,BNTX,YAHOO,USD,70.8,21,sell,9.95,BioNTech
13-05-2019,EDIT,YAHOO,USD,39.8,36,buy,9.95,Editas Medicine
15-05-2019,PTON,YAHOO,USD,1.08,11,dividend,0,Peloton dividend
20-05-2019,TDOC,YAHOO,USD,1.67,41,dividend,0,Teladoc Health dividend
20-05-2019,BYND,YAHOO,USD,2.51,23,sell,0,Beyond Meat
27-05-2019,EDIT,YAHOO,USD,0.84,27,dividend,0,Editas Medicine dividend
04-06-2019,BNTX,YAHOO,USD,209.59,75,buy,9.95,BioNTech
21-06-2019,CRSP,YAHOO,USD,84.17,4,buy,4.95,CRISPR Therapeutics
24-06-2019,CRSP,YAHOO,USD,82.93,59,buy,0,CRISPR Therapeutics
24-06-2019,BNTX,YAHOO,USD,110.76,57,sell,9.95,BioNTech
24-06-2019,BNTX,YAHOO,USD,183.82,55,buy,0,BioNTech
25-06-2019,ZM,YAHOO,USD,39.01,76,sell,9.95,Zoom Video
25-06-2019,CRSP,YAHOO,USD,170.81,34,buy,0,CRISPR Therapeutics
28-06-2019,BYND,YAHOO,USD,30.7,5,sell,0,Beyond Meat
01-07-2019,EDIT,YAHOO,USD,9.84,67,sell,1.0,Editas Medicine
02-07-2019,PTON,YAHOO,USD,11.77,60,sell,0,Peloton
08-07-2019,BYND,YAHOO,USD,142.52,72,buy,0,Beyond Meat
09-07-2019,CRSP,YAHOO,USD,36.1,8,sell,1.0,CRISPR Therapeutics
10-07-2019,PTON,YAHOO,USD,0.73,34,dividend,0,Peloton dividend
11-07-2019,PTON,YAHOO,USD,30.68,63,buy,1.0,Peloton
11-07-2019,CRSP,YAHOO,USD,167.11,80,buy,1.0,CRISPR Therapeutics
15-07-2019,BYND,YAHOO,USD,113.04,17,buy,1.0,Beyond Meat
15-07-2019,EDIT,YAHOO,USD,7.61,53,sell,0,Editas Medicine
16-07-2019,BNTX,YAHOO,USD,2.8,49,dividend,0,BioNTech dividend
18-07-2019,PTON,YAHOO,USD,26.57,58,sell,0,Peloton
22-07-2019,BNTX,YAHOO,USD,274.1,7,buy,9.95,BioNTech
25-07-2019,MRNA,YAHOO,USD,35.65,63,sell,0,Moderna
30-07-2019,BNTX,YAHOO,USD,333.54,57,buy,9.95,BioNTech
01-08-2019,ZM,YAHOO,USD,25.15,47,sell,1.0,Zoom Video
08-08-2019,MRNA,YAHOO,USD,1.69,36,dividend,0,Moderna dividend
14-08-2019,EDIT,YAHOO,USD,50.36,67,buy,0,Editas Medicine
16-08-2019,BNTX,YAHOO,USD,274.72,46,buy,0,BioNTech
23-08-2019,ZM,YAHOO,USD,64.58,18,sell,0,Zoom Video
27-08-2019,ZM,YAHOO,USD,108.45,66,buy,9.95,Zoom Video
02-09-2019,CRSP,YAHOO,USD,104.81,50,buy,0,CRISPR Therapeutics
02-09-2019,CRSP,YAHOO,USD,23.18,4,sell,1.0,CRISPR Therapeutics
13-09-2019,TDOC,YAHOO,USD,2.81,42,dividend,0,Teladoc Health dividend
16-09-2019,TDOC,YAHOO,USD,23.59,10,sell,0,Teladoc Health
18-09-2019,BYND,YAHOO,USD,2.98,26,dividend,0,Beyond Meat dividend
24-09-2019,EDIT,YAHOO,USD,53.2,41,buy,4.95,Editas Medicine
30-09-2019,MRNA,YAHOO,USD,66.46,8,sell,0,Moderna
02-10-2019,TDOC,YAHOO,USD,103.13,47,sell,9.95,Teladoc Health
10-10-2019,EDIT,YAHOO,USD,9.4,21,sell,4.95,Editas Medicine
11-11-2019,TDOC,YAHOO,USD,271.63,5,buy,4.95,Teladoc Health
11-11-2019,BYND,YAHOO,USD,9.39,72,sell,4.95,Beyond Meat
18-11-2019,MRNA,YAHOO,USD,68.66,45,sell,0,Moderna
19-11-2019,MRNA,YAHOO,USD,208.51,42,buy,9.95,Moderna
20-11-2019,CRSP,YAHOO,USD,113.57,57,buy,4.95,CRISPR Therapeutics
25-11-2019,TDOC,YAHOO,USD,94.89,78,buy,4.95,Teladoc Health
25-11-2019,EDIT,YAHOO,USD,27.73,45,buy,4.95,Editas Medicine
25-11-2019,BNTX,YAHOO,USD,82.1,58,sell,1.0,BioNTech
29-11-2019,ZM,YAHOO,USD,165.84,39,sell,9.95,Zoom Video
04-12-2019,Account Fee,MANUAL,USD,0,0,fee,38.34,Quarterly fee
05-12-2019,BYND,YAHOO,USD,47.82,40,buy,1.0,Beyond Meat
06-12-2019,TDOC,YAHOO,USD,254.08,74,buy,0,Teladoc Health
09-12-2019,ZM,YAHOO,USD,373.82,68,buy,4.95,Zoom Video
09-12-2019,CRSP,YAHOO,USD,159.23,6,buy,0,CRISPR Therapeutics
10-12-2019,MRNA,YAHOO,USD,316.03,2,buy,0,Moderna
10-12-2019,BYND,YAHOO,USD,74.35,80,buy,0,Beyond Meat
11-12-2019,ZM,YAHOO,USD,280.49,22,buy,0,Zoom Video
18-12-2019,ZM,YAHOO,USD,130.84,7,sell,0,Zoom Video
23-12-2019,EDIT,YAHOO,USD,14.59,16,buy,1.0,Editas Medicine
24-12-2019,EDIT,YAHOO,USD,4.61,74,sell,0,Editas Medicine
25-12-2019,CRSP,YAHOO,USD,59.97,7,buy,4.95,CRISPR Therapeutics
30-12-2019,EDIT,YAHOO,USD,1.93,37,dividend,0,Editas Medicine dividend
03-01-2020,MRNA,YAHOO,USD,224.85,59,buy,9.95,Moderna
06-01-2020,CRSP,YAHOO,USD,72.57,73,buy,0,CRISPR Therapeutics
06-01-2020,ZM,YAHOO,USD,404.74,64,buy,0,Zoom Video
07-01-2020,BYND,YAHOO,USD,187.54,17,buy,0,Beyond Meat
13-01-2020,TDOC,YAHOO,USD,51.08,21,sell,0,Teladoc Health
20-01-2020,ZM,YAHOO,USD,138.4,36,buy,9.95,Zoom Video
27-01-2020,MRNA,YAHOO,USD,1.58,31,dividend,0,Moderna dividend
29-01-2020,CRSP,YAHOO,USD,103.87,28,buy,4.95,CRISPR Therapeutics
30-01-2020,PTON,YAHOO,USD,3.47,5,dividend,0,Peloton dividend
31-01-2020,EDIT,YAHOO,USD,1.93,33,dividend,0,Editas Medicine dividend
03-02-2020,BYND,YAHOO,USD,29.16,63,sell,1.0,Beyond Meat
03-02-2020,MRNA,YAHOO,USD,322.2,20,buy,1.0,Moderna
10-02-2020,Account Fee,MANUAL,USD,0,0,fee,15.66,Quarterly fee
10-02-2020,BYND,YAHOO,USD,18.05,29,sell,9.95,Beyond Meat
13-02-2020,CRSP,YAHOO,USD,51.36,66,sell,9.95,CRISPR Therapeutics
17-02-2020,Account Fee,MANUAL,USD,0,0,fee,10.4,Quarterly fee
24-02-2020,EDIT,YAHOO,USD,21.22,30,sell,0,Editas Medicine
24-02-2020,PTON,YAHOO,USD,15.44,69,buy,0,Peloton
24-02-2020,MRNA,YAHOO,USD,1.15,34,dividend,0,Moderna dividend
24-02-2020,MRNA,YAHOO,USD,359.46,14,buy,9.95,Moderna
25-02-2020,EDIT,YAHOO,USD,12.78,36,sell,0,Editas Medicine
28-02-2020,Account Fee,MANUAL,USD,0,0,fee,6.14,Quarterly fee
03-03-2020,MRNA,YAHOO,USD,94.14,5,sell,0,Moderna
04-03-2020,BYND,YAHOO,USD,47.89,23,sell,0,Beyond Meat
06-03-2020,MRNA,YAHOO,USD,43.75,50,sell,0,Moderna
17-03-2020,PTON,YAHOO,USD,22.53,7,sell,4.95,Peloton
18-03-2020,CRSP,YAHOO,USD,143.23,38,buy,0,CRISPR Therapeutics
30-03-2020,PTON,YAHOO,USD,9.48,80,sell,0,Peloton
13-04-2020,BYND,YAHOO,USD,26.2,68,sell,9.95,Beyond Meat
15-04-2020,PTON,YAHOO,USD,121.92,33,buy,0,Peloton
16-04-2020,PTON,YAHOO,USD,5.34,6,sell,9.95,Peloton
21-04-2020,MRNA,YAHOO,USD,163.37,68,buy,4.95,Moderna
27-04-2020,ZM,YAHOO,USD,186.1,67,sell,4.95,Zoom Video
27-04-2020,BNTX,YAHOO,USD,74.63,67,sell,0,BioNTech
30-04-2020,EDIT,YAHOO,USD,23.0,40,buy,4.95,Editas Medicine
04-05-2020,EDIT,YAHOO,USD,12.41,14,buy,0,Editas Medicine
04-05-2020,BNTX,YAHOO,USD,312.41,65,buy,0,BioNTech
08-05-2020,MRNA,YAHOO,USD,2.28,20,dividend,0,Moderna dividend
11-05-2020,BNTX,YAHOO,USD,104.92,36,sell,0,BioNTech
18-05-2020,ZM,YAHOO,USD,497.28,35,buy,0,Zoom Video
18-05-2020,EDIT,YAHOO,USD,40.28,39,buy,1.0,Editas Medicine
18-05-2020,ZM,YAHOO,USD,274.13,11,buy,0,Zoom Video
22-05-2020,BNTX,YAHOO,USD,2.83,9,dividend,0,BioNTech dividend
22-05-2020,CRSP,YAHOO,USD,1.44,48,dividend,0,CRISPR Therapeutics dividend
26-05-2020,BYND,YAHOO,USD,124.34,41,buy,4.95,Beyond Meat
02-06-2020,BYND,YAHOO,USD,32.28,78,buy,1.0,Beyond Meat
09-06-2020,BYND,YAHOO,USD,67.69,70,sell,0,Beyond Meat
18-06-2020,BNTX,YAHOO,USD,61.61,61,sell,9.95,BioNTech
24-06-2020,TDOC,YAHOO,USD,180.94,15,buy,0,Teladoc Health
25-06-2020,PTON,YAHOO,USD,96.9,19,buy,9.95,Peloton
26-06-2020,CRSP,YAHOO,USD,130.59,67,buy,0,CRISPR Therapeutics
29-06-2020,BYND,YAHOO,USD,75.93,26,sell,4.95,Beyond Meat
06-07-2020,ZM,YAHOO,USD,131.72,75,sell,0,Zoom Video
06-07-2020,BNTX,YAHOO,USD,131.8,17,sell,0,BioNTech
07-07-2020,MRNA,YAHOO,USD,214.57,54,sell,0,Moderna
10-07-2020,CRSP,YAHOO,USD,120.88,53,buy,0,CRISPR Therapeutics
20-07-2020,PTON,YAHOO,USD,11.51,55,buy,1.0,Peloton
23-07-2020,EDIT,YAHOO,USD,29.01,25,sell,4.95,Editas Medicine
24-07-2020,EDIT,YAHOO,USD,45.25,33,buy,0,Editas Medicine
30-07-2020,CRSP,YAHOO,USD,75.09,67,sell,0,CRISPR Therapeutics
06-08-2020,BNTX,YAHOO,USD,67.75,42,sell,0,BioNTech
07-08-2020,CRSP,YAHOO,USD,56.2,50,sell,1.0,CRISPR Therapeutics
10-08-2020,PTON,YAHOO,USD,61.61,24,buy,0,Peloton
14-08-2020,CRSP,YAHOO,USD,77.62,77,buy,9.95,CRISPR Therapeutics
19-08-2020,TDOC,YAHOO,USD,1.39,29,dividend,0,Teladoc Health dividend
24-08-2020,EDIT,YAHOO,USD,4.46,48,sell,1.0,Editas Medicine
24-08-2020,BNTX,YAHOO,USD,309.26,24,buy,0,BioNTech
24-08-2020,ZM,YAHOO,USD,26.43,3,sell,0,Zoom Video
25-08-2020,TDOC,YAHOO,USD,195.48,78,buy,1.0,Teladoc Health
26-08-2020,PTON,YAHOO,USD,1.44,30,dividend,0,Peloton dividend
03-09-2020,BNTX,YAHOO,USD,346.6,6,buy,9.95,BioNTech
07-09-2020,CRSP,YAHOO,USD,123.62,14,buy,4.95,CRISPR Therapeutics
11-09-2020,ZM,YAHOO,USD,1.64,46,dividend,0,Zoom Video dividend
28-09-2020,EDIT,YAHOO,USD,3.86,17,sell,0,Editas Medicine
29-09-2020,ZM,YAHOO,USD,26.5,67,sell,1.0,Zoom Video
05-10-2020,MRNA,YAHOO,USD,170.09,2,sell,4.95,Moderna
08-10-2020,PTON,YAHOO,USD,46.47,30,sell,1.0,Peloton
19-10-2020,BYND,YAHOO,USD,42.69,5,sell,9.95,Beyond Meat
19-10-2020,PTON,YAHOO,USD,51.67,1,buy,0,Peloton
20-10-2020,EDIT,YAHOO,USD,57.7,66,buy,9.95,Editas Medicine
21-10-2020,ZM,YAHOO,USD,233.81,72,buy,1.0,Zoom Video
26-10-2020,ZM,YAHOO,USD,501.84,49,buy,0,Zoom Video
26-10-2020,EDIT,YAHOO,USD,52.51,16,buy,0,Editas Medicine
26-10-2020,Account Fee,MANUAL,USD,0,0,fee,43.59,Quarterly fee
27-10-2020,EDIT,YAHOO,USD,24.38,39,buy,0,Editas Medicine
29-10-2020,ZM,YAHOO,USD,45.54,19,sell,4.95,Zoom Video
29-10-2020,BNTX,YAHOO,USD,304.24,68,buy,1.0,BioNTech
02-11-2020,TDOC,YAHOO,USD,192.66,57,buy,9.95,Teladoc Health
02-11-2020,MRNA,YAHOO,USD,142.6,9,sell,0,Moderna
04-11-2020,ZM,YAHOO,USD,147.02,30,sell,0,Zoom Video
05-11-2020,PTON,YAHOO,USD,34.07,33,sell,0,Peloton
09-11-2020,BYND,YAHOO,USD,79.87,72,buy,1.0,Beyond Meat
09-11-2020,CRSP,YAHOO,USD,82.66,16,buy,0,CRISPR Therapeutics
12-11-2020,ZM,YAHOO,USD,167.55,42,sell,0,Zoom Video
13-11-2020,MRNA,YAHOO,USD,58.56,30,sell,9.95,Moderna
16-11-2020,ZM,YAHOO,USD,128.67,44,sell,1.0,Zoom Video
16-11-2020,MRNA,YAHOO,USD,372.34,51,buy,0,Moderna
17-11-2020,CRSP,YAHOO,USD,2.17,8,dividend,0,CRISPR Therapeutics dividend
24-11-2020,MRNA,YAHOO,USD,219.57,43,buy,0,Moderna
24-11-2020,EDIT,YAHOO,USD,44.79,66,buy,1.0,Editas Medicine
27-11-2020,BNTX,YAHOO,USD,124.61,79,sell,4.95,BioNTech
03-12-2020,TDOC,YAHOO,USD,82.25,3,buy,0,Teladoc Health
07-12-2020,CRSP,YAHOO,USD,120.88,78,buy,9.95,CRISPR Therapeutics
08-12-2020,EDIT,YAHOO,USD,4.94,16,sell,4.95,Editas Medicine
09-12-2020,ZM,YAHOO,USD,188.91,19,sell,0,Zoom Video
09-12-2020,EDIT,YAHOO,USD,36.45,20,buy,9.95,Editas Medicine
25-12-2020,TDOC,YAHOO,USD,326.86,21,buy,0,Teladoc Health
25-12-2020,ZM,YAHOO,USD,1.57,39,dividend,0,Zoom Video dividend
01-01-2021,BNTX,YAHOO,USD,1.83,23,dividend,0,BioNTech dividend
05-01-2021,MRNA,YAHOO,USD,1.85,28,dividend,0,Moderna dividend
18-01-2021,CRSP,YAHOO,USD,19.18,33,sell,4.95,CRISPR Therapeutics
19-01-2021,PTON,YAHOO,USD,16.81,15,sell,0,Peloton
21-01-2021,MRNA,YAHOO,USD,160.96,33,sell,9.95,Moderna
25-01-2021,TDOC,YAHOO,USD,1.97,5,dividend,0,Teladoc Health dividend
25-01-2021,MRNA,YAHOO,USD,431.6,41,buy,0,Moderna
25-01-2021,EDIT,YAHOO,USD,49.98,19,buy,0,Editas Medicine
27-01-2021,PTON,YAHOO,USD,20.18,33,buy,0,Peloton
08-02-2021,ZM,YAHOO,USD,199.12,5,sell,0,Zoom Video
16-02-2021,PTON,YAHOO,USD,59.44,43,sell,4.95,Peloton
19-02-2021,Account Fee,MANUAL,USD,0,0,fee,43.94,Quarterly fee
22-02-2021,MRNA,YAHOO,USD,76.71,15,sell,4.95,Moderna
25-02-2021,PTON,YAHOO,USD,102.98,47,buy,0,Peloton
01-03-2021,MRNA,YAHOO,USD,36.97,79,sell,1.0,Moderna
01-03-2021,MRNA,YAHOO,USD,322.46,47,buy,0,Moderna
02-03-2021,EDIT,YAHOO,USD,15.53,49,sell,0,Editas Medicine
05-03-2021,EDIT,YAHOO,USD,32.05,56,buy,1.0,Editas Medicine
08-03-2021,EDIT,YAHOO,USD,18.41,11,sell,0,Editas Medicine
12-03-2021,PTON,YAHOO,USD,1.22,23,dividend,0,Peloton dividend
15-03-2021,TDOC,YAHOO,USD,226.31,3,buy,0,Teladoc Health
15-03-2021,TDOC,YAHOO,USD,237.11,22,buy,4.95,Teladoc Health
16-03-2021,BYND,YAHOO,USD,86.34,43,buy,0,Beyond Meat
17-03-2021,TDOC,YAHOO,USD,1.86,26,dividend,0,Teladoc Health dividend
22-03-2021,PTON,YAHOO,USD,2.97,41,dividend,0,Peloton dividend
22-03-2021,BNTX,YAHOO,USD,223.56,10,buy,1.0,BioNTech
24-03-2021,MRNA,YAHOO,USD,207.73,16,buy,4.95,Moderna
25-03-2021,PTON,YAHOO,USD,116.98,27,buy,0,Peloton
31-03-2021,BNTX,YAHOO,USD,177.82,61,sell,0,BioNTech
02-04-2021,CRSP,YAHOO,USD,67.48,3,buy,0,CRISPR Therapeutics
05-04-2021,BNTX,YAHOO,USD,200.61,12,buy,4.95,BioNTech
06-04-2021,MRNA,YAHOO,USD,147.54,3,sell,0,Moderna
12-04-2021,BYND,YAHOO,USD,64.46,35,sell,0,Beyond Meat
12-04-2021,TDOC,YAHOO,USD,0.21,21,dividend,0,Teladoc Health dividend
16-04-2021,MRNA,YAHOO,USD,114.97,59,sell,0,Moderna
19-04-2021,TDOC,YAHOO,USD,85.63,34,sell,4.95,Teladoc Health
03-05-2021,BYND,YAHOO,USD,157.18,14,buy,9.95,Beyond Meat
05-05-2021,MRNA,YAHOO,USD,225.83,59,sell,1.0,Moderna
10-05-2021,MRNA,YAHOO,USD,112.17,67,sell,0,Moderna
14-05-2021,CRSP,YAHOO,USD,36.63,8,sell,1.0,CRISPR Therapeutics
27-05-2021,BYND,YAHOO,USD,173.45,11,buy,0,Beyond Meat
28-05-2021,CRSP,YAHOO,USD,35.73,34,sell,0,CRISPR Therapeutics
02-06-2021,CRSP,YAHOO,USD,70.2,1,buy,9.95,CRISPR Therapeutics
07-06-2021,MRNA,YAHOO,USD,213.25,49,buy,0,Moderna
14-06-2021,EDIT,YAHOO,USD,0.87,43,dividend,0,Editas Medicine dividend
14-06-2021,PTON,YAHOO,USD,62.93,80,buy,0,Peloton
14-06-2021,BYND,YAHOO,USD,82.57,4,buy,4.95,Beyond Meat
16-06-2021,MRNA,YAHOO,USD,332.71,9,buy,1.0,Moderna
22-06-2021,BYND,YAHOO,USD,163.68,74,buy,9.95,Beyond Meat
23-06-2021,TDOC,YAHOO,USD,95.44,55,buy,0,Teladoc Health
24-06-2021,MRNA,YAHOO,USD,104.79,46,sell,0,Moderna
05-07-2021,TDOC,YAHOO,USD,121.47,17,sell,0,Teladoc Health
05-07-2021,BYND,YAHOO,USD,151.17,54,buy,1.0,Beyond Meat
06-07-2021,EDIT,YAHOO,USD,1.25,24,dividend,0,Editas Medicine dividend
12-07-2021,PTON,YAHOO,USD,83.37,53,buy,4.95,Peloton
12-07-2021,ZM,YAHOO,USD,300.96,69,buy,0,Zoom Video
19-07-2021,MRNA,YAHOO,USD,62.71,10,sell,4.95,Moderna
22-07-2021,TDOC,YAHOO,USD,0.45,44,dividend,0,Teladoc Health dividend
27-07-2021,BYND,YAHOO,USD,173.31,41,buy,1.0,Beyond Meat
30-07-2021,MRNA,YAHOO,USD,166.37,5,sell,4.95,Moderna
03-08-2021,CRSP,YAHOO,USD,116.61,3,buy,4.95,CRISPR Therapeutics
09-08-2021,TDOC,YAHOO,USD,226.7,70,buy,4.95,Teladoc Health
16-08-2021,Account Fee,MANUAL,USD,0,0,fee,20.58,Quarterly fee
23-08-2021,ZM,YAHOO,USD,204.57,58,buy,4.95,Zoom Video
30-08-2021,TDOC,YAHOO,USD,72.34,55,sell,1.0,Teladoc Health
03-09-2021,EDIT,YAHOO,USD,34.22,77,buy,0,Editas Medicine
13-09-2021,TDOC,YAHOO,USD,13.21,6,sell,1.0,Teladoc Health
21-09-2021,ZM,YAHOO,USD,1.79,34,dividend,0,Zoom Video dividend
30-09-2021,MRNA,YAHOO,USD,85.3,9,sell,9.95,Moderna
05-10-2021,CRSP,YAHOO,USD,166.85,14,buy,0,CRISPR Therapeutics
06-10-2021,CRSP,YAHOO,USD,22.61,74,sell,4.95,CRISPR Therapeutics
06-10-2021,MRNA,YAHOO,USD,0.9,19,dividend,0,Moderna dividend
07-10-2021,ZM,YAHOO,USD,71.47,75,sell,9.95,Zoom Video
07-10-2021,BNTX,YAHOO,USD,204.65,74,buy,1.0,BioNTech
08-10-2021,EDIT,YAHOO,USD,65.0,39,buy,0,Editas Medicine
18-10-2021,TDOC,YAHOO,USD,44.07,24,sell,9.95,Teladoc Health
25-10-2021,EDIT,YAHOO,USD,10.71,24,sell,0,Editas Medicine
26-10-2021,PTON,YAHOO,USD,28.23,57,sell,4.95,Peloton
01-11-2021,PTON,YAHOO,USD,5.16,49,sell,9.95,Peloton
09-11-2021,TDOC,YAHOO,USD,55.33,80,sell,9.95,Teladoc Health
10-11-2021,PTON,YAHOO,USD,15.8,13,buy,4.95,Peloton
11-11-2021,ZM,YAHOO,USD,441.21,31,buy,1.0,Zoom Video
